ReactionID,Flux,Name
rxn02402_c0,-0.00021353,'Nicotinate-nucleotide:pyrophosphate phosphoribosyltransferase (carboxylating)'
rxn02473_c0,0.002432796,'D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate hydro-lyase'
rxn02476_c0,0.010078511,'Phosphoenolpyruvate:3-phosphoshikimate 5-O-(1-carboxyvinyl)-transferase'
rxn02504_c0,0.000320295,"'2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase'"
rxn02507_c0,0.001459678,'1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose-5-phosphate carboxy-lyase(cyclizing)'
rxn02508_c0,0.001459678,'N-(5-Phospho-beta-D-ribosyl)anthranilate ketol-isomerase'
rxn02680_c0,0.004491408,'Octanoyl-CoA:acetyl-CoA C-acyltransferase'
rxn02719_c0,-0.004491408,'trans-Dodec-2-enoyl-CoA reductase'
rxn02802_c0,-0.002972402,'trans-Tetradec-2-enoyl-CoA reductase'
rxn02803_c0,0.000347436,"'Tetradecanoyl-CoA:(acceptor) 2,3-oxidoreductase'"
rxn02804_c0,0.002251678,'myristoyl-CoA:acetylCoA C-myristoyltransferase'
rxn02834_c0,0.002432796,'Phosphoribosyl-ATP pyrophosphohydrolase'
rxn02835_c0,0.002432796,"'1-(5-phospho-D-ribosyl)-AMP 1,6-hydrolase'"
rxn02895_c0,0.012616384,'5-Phospho-D-ribosylamine:glycine ligase (ADP-forming)'
rxn02911_c0,0.004491408,'(S)-3-Hydroxydodecanoyl-CoA hydro-lyase'
rxn02928_c0,-0.009185417,"'2,3,4,5-Tetrahydrodipicolinate:NAD+ oxidoreductase'"
rxn02937_c0,0.012616384,'2-(Formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase (ADP-forming)'
rxn02939_c0,0.000106765,'4-phospho-D-erythronate:NAD+ 2-oxidoreductase'
rxn02988_c0,-0.00021353,'glycerone phosphate:iminosuccinate alkyltransferase (cyclizing)'
rxn03004_c0,0.012616384,'10-Formyltetrahydrofolate:5''-phosphoribosylglycinamide formyltransferase'
rxn03080_c0,0.00042706,'5-amino-6-(D-ribitylamino)uracil butanedionetransferase'
rxn03084_c0,0.012616384,'5''-Phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming)'
rxn03108_c0,0.000106765,'ATP:4-amino-2-methyl-5-phosphomethylpyrimidine phosphotransferase'
rxn03130_c0,0.000373288,"'UDP-2,3-bis[(3R)-3-hydroxymyristoyl]-alpha-D-glucosamine 2,3-bis[(3R)-3-hydroxymyristoyl]-beta-D-glucosaminyl 1-phosphate phosphohydrolase'"
rxn03135_c0,-0.002432796,'R04558'
rxn03136_c0,0.012509619,'1-(5''-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole AMP-lyase'
rxn03137_c0,0.014942416,'10-Formyltetrahydrofolate:5''-phosphoribosyl-5-amino-4-imidazolecarboxamide formyltransferase'
rxn03146_c0,0.000746577,'UDP-3-O-[(3R)-3-hydroxymyristoyl]-N-acetylglucosamine amidohydrolase'
rxn03147_c0,0.012509619,'1-(5-Phosphoribosyl)-5-amino-4-carboxyimidazole:L-aspartate ligase (ADP-forming)'
rxn03159_c0,0.000373288,"'UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine:2,3-bis-(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl-1-phosphate 2,3-bis(3-hydroxytetradecanoyl)-glucosaminyltransferase'"
rxn03164_c0,0.000373288,"'UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminoheptanedioate:D-alanyl-D-alanine ligase(ADP-forming)'"
rxn03167_c0,0.000320295,"'2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate phosphohydrolase (alkaline optimum)'"
rxn03175_c0,0.002432796,'N-(5''-Phospho-D-ribosylformimino)-5-amino-1- (5''''-phospho-D-ribosyl)-4-imidazolecarboxamide ketol-isomerase'
rxn03181_c0,0.000373288,"'ATP:2,3,2'',3''-tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-beta-D-1,6-glucosaminyl-alpha-phosphate 4-O''-phosphotransferase'"
rxn03194_c0,0.009712253,'(S)-2-Aceto-2-hydroxybutanoate pyruvate-lyase (carboxylating)'
rxn03239_c0,-0.002251678,'(S)-3-Hydroxyhexadecanoyl-CoA:NAD+ oxidoreductase'
rxn03240_c0,0.002251678,'(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase'
rxn03241_c0,0.002624966,'(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase'
rxn03242_c0,-0.004491408,'(S)-3-hydroxydodecanoyl-CoA:NAD+ oxidoreductase'
rxn03243_c0,0.004491408,'Decanoyl-CoA:acetyl-CoA C-acyltransferase'
rxn03244_c0,-0.004491408,'(S)-hydroxydecanoyl-CoA:NAD+ oxidoreductase'
rxn03245_c0,0.004491408,'(S)-Hydroxydecanoyl-CoA hydro-lyase'
rxn03252_c0,-0.004491408,'trans-Dec-2-enoyl-CoA reductase'
rxn03408_c0,0.000373288,"'UDP-N-acetyl-D-glucosamine:undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine 4-beta-N-acetylglucosaminlytransferase'"
rxn03435_c0,-0.009712253,"'(R)-2,3-Dihydroxy-3-methylpentanoate:NADP+ oxidoreductase (isomerizing)'"
rxn03436_c0,0.009712253,'(S)-2-Aceto-2-hydroxybutanoate:NADP+ oxidoreductase (isomerizing)'
rxn03437_c0,0.009712253,"'(R)-2,3-Dihydroxy-3-methylpentanoate hydro-lyase'"
rxn03445_c0,-0.000106765,'O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase'
rxn03537_c0,0.000106765,'R05222'
rxn03841_c0,0.000320295,'4-amino-4-deoxychorismate pyruvate-lyase'
rxn03901_c0,0.000373288,'undecaprenyl-diphosphate phosphohydrolase'
rxn03904_c0,0.000373288,"'UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine:undecaprenyl-phosphate phospho-N-acetylmuramoyl-pentapeptide-transferase'"
rxn03907_c0,0.004106171,'CTP: 2-C-Methyl-D-erythritol 4-phosphate cytidylyltransferase'
rxn03908_c0,0.004106171,'ATP:4-(Cytidine 5''-diphospho)-2-C-methyl-D-erythritol 2-phosphotransferase'
rxn03909_c0,0.004319701,'1-Deoxy-D-xylulose-5-phosphate pyruvate-lyase (carboxylating)'
rxn03910_c0,0.004106171,'2-Phospho-4-(cytidine 5''-diphospho)-2-C-methyl-D-erythritol CMP-lyase (cyclizing)'
rxn03924_c0,-0.124003098,'taurine:pyruvate aminotransferase'
rxn03958_c0,-0.004106171,'1-Deoxy-D-xylulose-5-phosphate isomeroreductase'
rxn04070_c0,0.000106765,'pyridoxine 5''-phosphate synthase'
rxn04464_c0,0.000667731,"'5,10-methylenetetrahydrofolate,NADPH:dUMP C-methyltransferase'"
rxn05005_c0,0.000106765,'S-adenosyl-L-methionine:uroporphyrinogen-III C-methyltransferase'
rxn05006_c0,0.000106765,'S-adenosyl-L-methionine:precorrin-1 C-methyltransferase'
rxn05029_c0,0.000106765,'ATP:cobinamide Cobeta-adenosyltransferase'
rxn05039_c0,0.00021353,'R07280'
rxn05040_c0,0.00042706,"'D-ribulose 5-phosphate formate-lyase (L-3,4-dihydroxybutan-2-one 4-phosphate-forming)'"
rxn05231_c0,0.000667731,'2''-Deoxyadenosine 5''-diphosphate:oxidized-thioredoxin 2''-oxidoreductase'
rxn05233_c0,0.000689446,'2''-Deoxyguanosine 5''-diphosphate:oxidized-thioredoxin 2''-oxidoreductase'
rxn05251_c0,0.002251678,'FACOAL170(anteiso)'
rxn05252_c0,0.002251678,'FACOAL170(ISO)'
rxn05256_c0,0.006618534,"'AMP,sulfite:thioredoxin-disulfide oxidoreductase(adenosine-5''-phosphosulfate-forming)'"
rxn05289_c0,0.009332887,'NADPH:oxidized-thioredoxin oxidoreductase'
rxn05293_c0,0.004106171,"'2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase'"
rxn05322_c0,-0.004491408,"'Butyryl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)'"
rxn05325_c0,-0.004491408,"'Octanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)'"
rxn05326_c0,-0.004491408,"'Hexanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)'"
rxn05329_c0,0.004491408,'(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase'
rxn05330_c0,0.004491408,'(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase'
rxn05334_c0,0.004491408,'(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase'
rxn05337_c0,-0.004491408,'(3R)-3-Hydroxyhexanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase'
rxn05339_c0,-0.004491408,'(3R)-3-Hydroxybutanoyl-[acyl-carrier protein]:NADP+ oxidoreductase'
rxn05341_c0,-0.004491408,'(3R)-3-Hydroxyoctanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase'
rxn05342_c0,-0.001493153,'(3R)-3-Hydroxytetradecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase'
rxn05345_c0,0.001493153,'dodecanoyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)'
rxn05346_c0,0.004491408,'butyryl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)'
rxn05350_c0,0.004491408,'hexanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)'
rxn05465_c0,0.014967376,'Malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase'
rxn05466_c0,9.402103344,'TRANS-RXN-173.ce'
rxn05514_c0,1.62E-05,'calcium transport in/out via proton antiporter'
rxn05528_c0,1.62E-05,'Copper-transporting ATPase'
rxn05618_c0,0.000197329,'manganese transport in via proton antiport'
rxn05625_c0,-9.122735019,"'nitrite transport in via proton symport, reversible'"
rxn05887_c0,-0.24825855,'Hydrogen:NAD+ oxidoreductase'
rxn05938_c0,0.051950269,'pyruvate ferredoxin oxidoreductase'
rxn06031_c0,0.002251678,"'4-methyl-2-oxopentanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating)'"
rxn06075_c0,-0.000667731,'2''-Deoxyuridine 5''-diphosphate:oxidized-thioredoxin 2''-oxidoreductase'
rxn06076_c0,-0.000689446,'2''-Deoxycytidine diphosphate:oxidized-thioredoxin 2''-oxidoreductase'
rxn06510_c0,0.002624966,'Lauroyl-CoA:acetyl-CoA C-acyltransferase'
rxn06586_c0,-0.002251678,'3-methylbutanoyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-(3-methylbutanoyl)transferase'
rxn06591_c0,0.001708239,'L-glutamate-semialdehyde: NADP+ oxidoreductase(L-glutamyl-tRNA(Glu)-forming)'
