ReactionID,Flux,Name
rxn01018_c0,0.011730473,'carbamoyl-phosphate:L-aspartate carbamoyltransferase'
rxn01019_c0,0.010526106,'Carbamoyl-phosphate:L-ornithine carbamoyltransferase'
rxn01069_c0,0.019366536,'O-phospho-L-homoserine phosphate-lyase (adding water;L-threonine-forming)'
rxn01100_c0,0.106177699,'ATP:3-phospho-D-glycerate 1-phosphotransferase'
rxn01106_c0,0.106177699,"'2-Phospho-D-glycerate 2,3-phosphomutase'"
rxn01116_c0,-0.030191895,'D-Ribulose-5-phosphate 3-epimerase'
rxn01117_c0,-0.0015519,'D-arabinose-5-phosphate aldose-ketose-isomerase'
rxn01138_c0,0.000295908,'Adenosine:phosphate alpha-D-ribosyltransferase'
rxn01211_c0,-0.022005061,"'5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)'"
rxn01213_c0,0.0005173,'GPPSYN-RXN'
rxn01241_c0,-0.041726062,'Dihydrolipoamide:NAD+ oxidoreductase'
rxn01255_c0,0.013966724,'5-O-(1-Carboxyvinyl)-3-phosphoshikimate phosphate-lyase (chorismate-forming)'
rxn01256_c0,0.011500052,'Chorismate pyruvatemutase'
rxn01257_c0,0.000443862,'chorismate:L-glutamine aminotransferase'
rxn01265_c0,-0.000147954,'Nicotinate D-ribonucleotide:diphosphate phosphoribosyltransferase'
rxn01280_c0,-0.47571313,'(R)-Glycerate:NAD+ oxidoreductase'
rxn01300_c0,0.019366536,'ATP:L-homoserine O-phosphotransferase'
rxn01302_c0,-0.02498357,'L-homoserine:NADP+ oxidoreductase'
rxn01303_c0,0.005617034,'Acetyl-CoA:L-homoserine O-acetyltransferase'
rxn01331_c0,0.000147954,'D-erythrose 4-phosphate:NAD+ oxidoreductase'
rxn01332_c0,0.013966724,"'Phosphoenolpyruvate:D-erythrose-4-phosphate C-(1-carboxyvinyl)transferase (phosphate hydrolysing, 2-carboxy-2-oxoethyl-forming)'"
rxn01334_c0,-0.009073208,"'Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase'"
rxn01345_c0,0.009073208,"'Sedoheptulose 1,7-bisphosphate 1-phosphohydrolase'"
rxn01353_c0,0.000955428,'ATP:dGDP phosphotransferase'
rxn01362_c0,-0.011730473,'Orotidine-5''-phosphate:diphosphate phospho-alpha-D-ribosyl-transferase'
rxn01419_c0,0.012211781,"'(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate:NAD+ oxidoreductase (decarboxylating)'"
rxn01423_c0,-0.012211781,'L-2-aminoadipate:2-oxoglutarate aminotransferase'
rxn01434_c0,0.010526106,'L-Citrulline:L-aspartate ligase (AMP-forming)'
rxn01451_c0,-0.006224159,'(S)-3-Hydroxybutanoyl-CoA:NAD+ oxidoreductase'
rxn01465_c0,-0.011730473,'(S)-dihydroorotate amidohydrolase'
rxn01466_c0,0.0005173,'Geranyl-diphosphate:isopentenyl-diphosphate geranyltrans-transferase'
rxn01485_c0,-0.0020692,"'D-Glucosamine 1-phosphate 1,6-phosphomutase'"
rxn01512_c0,0.001442636,'ATP:dTDP phosphotransferase'
rxn01513_c0,0.000925336,'ATP:dTMP phosphotransferase'
rxn01517_c0,-0.000925336,'ATP:dUMP phosphotransferase'
rxn01575_c0,-0.010338809,'L-Isoleucine:2-oxoglutarate aminotransferase'
rxn01603_c0,0.000443862,"'7,8-dihydropteroate:L-glutamate ligase (ADP-forming)'"
rxn01636_c0,0.010548558,'N2-Acetyl-L-ornithine:L-glutamate N-acetyltransferase'
rxn01637_c0,-0.010548558,'N2-Acetyl-L-ornithine:2-oxoglutarate aminotransferase'
rxn01643_c0,-0.025648825,'L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating)'
rxn01644_c0,0.0005173,'L-Aspartate-4-semialdehyde hydro-lyase (adding pyruvate and cyclizing)'
rxn01673_c0,0.000955428,'ATP:dCDP phosphotransferase'
rxn01675_c0,0.0005173,'dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase'
rxn01682_c0,0.00202281,"'(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate D-glyceraldehyde-3-phosphate-lyase'"
rxn01739_c0,0.013966724,'ATP:shikimate 3-phosphotransferase'
rxn01740_c0,-0.013966724,'Shikimate:NADP+ 3-oxidoreductase'
rxn01790_c0,-0.000295908,'(R)-Pantoate:NADP+ 2-oxidoreductase'
rxn01871_c0,0.04484642,'acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase'
rxn01917_c0,0.010548558,'ATP:N-acetyl-L-glutamate 5-phosphotransferase'
rxn01973_c0,0.0005173,"'N-Succinyl-LL-2,6-diaminoheptanedioate amidohydrolase'"
rxn01974_c0,0.0005173,"'LL-2,6-Diaminoheptanedioate 2-epimerase'"
rxn01997_c0,0.0005173,"'dTDPglucose 4,6-hydro-lyase'"
rxn02000_c0,0.0005173,"'dTDP-4-dehydro-6-deoxy-D-glucose 3,5-epimerase'"
rxn02003_c0,-0.0005173,'dTDP-6-deoxy-L-mannose:NADP+ 4-oxidoreductase'
rxn02008_c0,0.0005173,'UDP-N-acetylmuramoyl-L-alanine:D-glutamate ligase(ADP-forming)'
rxn02011_c0,0.0005173,"'UDP-N-acetylmuramoyl-L-alanyl-D-glutamate:(L)-meso-2,6-diaminoheptanedioate gamma-ligase (ADP-forming)'"
rxn02056_c0,-0.000147954,'S-Adenosyl-L-methionine:uroporphyrin-III C-methyltransferase'
rxn02155_c0,0.000295908,'ATP:nicotinamide-nucleotide adenylyltransferase'
rxn02159_c0,0.003371351,'L-Histidinol:NAD+ oxidoreductase'
rxn02160_c0,0.003371351,'L-Histidinol-phosphate phosphohydrolase'
rxn02167_c0,0.006224159,'(S)-3-Hydroxybutanoyl-CoA hydro-lyase'
rxn02175_c0,0.000295908,'ATP:pantetheine-4''-phosphate adenylyltransferase'
rxn02185_c0,-0.034507611,'2-Acetolactate pyruvate-lyase (carboxylating)'
rxn02186_c0,0.034507611,"'2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)'"
rxn02200_c0,0.000443862,"'2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase'"
rxn02212_c0,0.013966724,'2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate phosphate-lyase (cyclyzing)'
rxn02213_c0,0.013966724,'3-Dehydroquinate hydro-lyase'
rxn02227_c0,-0.012211781,'L-2-Aminoadipate-6-semialdehyde:NADP+ 6-oxidoreductase'
rxn02267_c0,-0.003120358,'2-methyl-branched-chain-acyl-CoA:NAD+ 2-oxidoreductase'
rxn02285_c0,-0.0005173,'UDP-N-acetylmuramate:NADP+ oxidoreductase'
