ReactionID,Flux,Name
rxn00856_c0,1.50E-05,'putrescine:2-oxoglutarate aminotransferase'
rxn00859_c0,0.002595397,'L-Histidinol:NAD+ oxidoreductase'
rxn00868_c0,-0.004791599,"'Butanoyl-CoA:(acceptor) 2,3-oxidoreductase'"
rxn00874_c0,0.004791599,'butanoyl-CoA:acetyl-CoA C-butanoyltransferase'
rxn00902_c0,-0.014744726,"'acetyl-CoA:3-methyl-2-oxobutanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)'"
rxn00903_c0,-0.011592772,'L-Valine:2-oxoglutarate aminotransferase'
rxn00907_c0,-0.016974711,"'5,10-methylenetetrahydrofolate:NADP+ oxidoreductase'"
rxn00912_c0,0.000195561,"'5,10-Methylenetetrahydrofolate:3-methyl-2-oxobutanoate hydroxymethyltransferase'"
rxn00916_c0,0.007093722,'Xanthosine-5''-phosphate:ammonia ligase (AMP-forming)'
rxn00929_c0,-0.006055926,'L-Proline:NAD+ 5-oxidoreductase'
rxn00934_c0,0.077305245,'(S)-Malate:CoA ligase (ADP-forming)'
rxn00945_c0,-0.002402173,'hexadecanoyl-CoA:NADP+ trans-2-oxidoreductase'
rxn00952_c0,0.004405871,'O-acetyl-L-homoserine:hydrogen sulfide S-(3-amino-3-carboxypropyl)transferase'
rxn00955_c0,0.000293342,'S-(5-deoxy-D-ribos-5-yl)-L-homocysteine homocysteine-lyase'
rxn00971_c0,0.036083483,'Citrate:CoA ligase (ADP-forming)'
rxn00974_c0,-0.036083483,'citrate hydro-lyase (cis-aconitate-forming)'
rxn00979_c0,0.000293342,'glycolaldehyde:NAD+ oxidoreductase'
rxn01000_c0,0.005075442,'prephenate hydro-lyase (decarboxylating; phenylpyruvate-forming)'
rxn01018_c0,0.009030574,'carbamoyl-phosphate:L-aspartate carbamoyltransferase'
rxn01019_c0,0.008103405,'Carbamoyl-phosphate:L-ornithine carbamoyltransferase'
rxn01021_c0,9.78E-05,'Methylthioadenosine methylthioribohydrolase'
rxn01069_c0,0.079636178,'O-phospho-L-homoserine phosphate-lyase (adding water;L-threonine-forming)'
rxn01100_c0,1.736228773,'ATP:3-phospho-D-glycerate 1-phosphotransferase'
rxn01106_c0,-0.24808472,"'2-Phospho-D-glycerate 2,3-phosphomutase'"
rxn01111_c0,0.992156747,'ATP:D-ribulose-5-phosphate 1-phosphotransferase'
rxn01116_c0,-0.68411051,'D-Ribulose-5-phosphate 3-epimerase'
rxn01117_c0,-0.001194713,'D-arabinose-5-phosphate aldose-ketose-isomerase'
rxn01169_c0,0.000900815,'ATP:beta-D-glucose 6-phosphotransferase'
rxn01200_c0,0.335760226,'Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase'
rxn01204_c0,1.50E-05,'4-aminobutanoate:2-oxoglutarate aminotransferase'
rxn01207_c0,0.002402173,'4-methyl-2-oxopentanoate:NAD+ oxidoreductase (CoA-mehtylpropanoylating)'
rxn01211_c0,-0.016974711,"'5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)'"
rxn01213_c0,0.000593799,'GPPSYN-RXN'
rxn01241_c0,-0.034492275,'Dihydrolipoamide:NAD+ oxidoreductase'
rxn01255_c0,0.010899328,'5-O-(1-Carboxyvinyl)-3-phosphoshikimate phosphate-lyase (chorismate-forming)'
rxn01256_c0,0.008853186,'Chorismate pyruvatemutase'
rxn01257_c0,0.000293342,'chorismate:L-glutamine aminotransferase'
rxn01258_c0,0.000195561,'chorismate hydroxymutase'
rxn01265_c0,-9.78E-05,'Nicotinate D-ribonucleotide:diphosphate phosphoribosyltransferase'
rxn01268_c0,0.003777744,'Prephenate:NAD+ oxidoreductase(decarboxylating)'
rxn01300_c0,0.079636178,'ATP:L-homoserine O-phosphotransferase'
rxn01301_c0,-0.08404205,'L-Homoserine:NAD+ oxidoreductase'
rxn01304_c0,0.004405871,'Succinyl-CoA:L-homoserine O-succinyltransferase'
rxn01331_c0,9.78E-05,'D-erythrose 4-phosphate:NAD+ oxidoreductase'
