ReactionID,Flux,Name
rxn01138_c0,0.000295908,"'5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)'"
rxn01211_c0,-0.022005061,'GPPSYN-RXN'
rxn01213_c0,0.0005173,'Dihydrolipoamide:NAD+ oxidoreductase'
rxn01241_c0,-0.041726062,'5-O-(1-Carboxyvinyl)-3-phosphoshikimate phosphate-lyase (chorismate-forming)'
rxn01255_c0,0.013966724,'Chorismate pyruvatemutase'
rxn01256_c0,0.011500052,'chorismate:L-glutamine aminotransferase'
rxn01257_c0,0.000443862,'Nicotinate D-ribonucleotide:diphosphate phosphoribosyltransferase'
rxn01265_c0,-0.000147954,'(R)-Glycerate:NAD+ oxidoreductase'
rxn01280_c0,-0.47571313,'ATP:L-homoserine O-phosphotransferase'
rxn01300_c0,0.019366536,'L-homoserine:NADP+ oxidoreductase'
rxn01302_c0,-0.02498357,'Acetyl-CoA:L-homoserine O-acetyltransferase'
rxn01303_c0,0.005617034,'D-erythrose 4-phosphate:NAD+ oxidoreductase'
rxn01331_c0,0.000147954,"'Phosphoenolpyruvate:D-erythrose-4-phosphate C-(1-carboxyvinyl)transferase (phosphate hydrolysing, 2-carboxy-2-oxoethyl-forming)'"
rxn01332_c0,0.013966724,"'Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase'"
rxn01334_c0,-0.009073208,"'Sedoheptulose 1,7-bisphosphate 1-phosphohydrolase'"
rxn01345_c0,0.009073208,'ATP:dGDP phosphotransferase'
rxn01353_c0,0.000955428,'Orotidine-5''-phosphate:diphosphate phospho-alpha-D-ribosyl-transferase'
rxn01362_c0,-0.011730473,"'(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate:NAD+ oxidoreductase (decarboxylating)'"
rxn01419_c0,0.012211781,'L-2-aminoadipate:2-oxoglutarate aminotransferase'
rxn01423_c0,-0.012211781,'L-Citrulline:L-aspartate ligase (AMP-forming)'
rxn01434_c0,0.010526106,'(S)-3-Hydroxybutanoyl-CoA:NAD+ oxidoreductase'
rxn01451_c0,-0.006224159,'(S)-dihydroorotate amidohydrolase'
rxn01465_c0,-0.011730473,'Geranyl-diphosphate:isopentenyl-diphosphate geranyltrans-transferase'
rxn01466_c0,0.0005173,"'D-Glucosamine 1-phosphate 1,6-phosphomutase'"
rxn01485_c0,-0.0020692,'ATP:dTDP phosphotransferase'
rxn01512_c0,0.001442636,'ATP:dTMP phosphotransferase'
rxn01513_c0,0.000925336,'ATP:dUMP phosphotransferase'
rxn01517_c0,-0.000925336,'L-Isoleucine:2-oxoglutarate aminotransferase'
rxn01575_c0,-0.010338809,"'7,8-dihydropteroate:L-glutamate ligase (ADP-forming)'"
rxn01603_c0,0.000443862,'N2-Acetyl-L-ornithine:L-glutamate N-acetyltransferase'
rxn01636_c0,0.010548558,'N2-Acetyl-L-ornithine:2-oxoglutarate aminotransferase'
rxn01637_c0,-0.010548558,'L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating)'
rxn01643_c0,-0.025648825,'L-Aspartate-4-semialdehyde hydro-lyase (adding pyruvate and cyclizing)'
rxn01644_c0,0.0005173,'ATP:dCDP phosphotransferase'
rxn01673_c0,0.000955428,'dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase'
rxn01675_c0,0.0005173,"'(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate D-glyceraldehyde-3-phosphate-lyase'"
rxn01682_c0,0.00202281,'ATP:shikimate 3-phosphotransferase'
rxn01739_c0,0.013966724,'Shikimate:NADP+ 3-oxidoreductase'
rxn01740_c0,-0.013966724,'(R)-Pantoate:NADP+ 2-oxidoreductase'
rxn01790_c0,-0.000295908,'acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase'
rxn01871_c0,0.04484642,'ATP:N-acetyl-L-glutamate 5-phosphotransferase'
rxn01917_c0,0.010548558,"'N-Succinyl-LL-2,6-diaminoheptanedioate amidohydrolase'"
rxn01973_c0,0.0005173,"'LL-2,6-Diaminoheptanedioate 2-epimerase'"
rxn01974_c0,0.0005173,"'dTDPglucose 4,6-hydro-lyase'"
rxn01997_c0,0.0005173,#N/A
rxn02000_c0,0.0005173,#N/A
rxn02003_c0,-0.0005173,'UDP-N-acetylmuramoyl-L-alanine:D-glutamate ligase(ADP-forming)'
rxn02008_c0,0.0005173,"'UDP-N-acetylmuramoyl-L-alanyl-D-glutamate:(L)-meso-2,6-diaminoheptanedioate gamma-ligase (ADP-forming)'"
rxn02011_c0,0.0005173,'S-Adenosyl-L-methionine:uroporphyrin-III C-methyltransferase'
rxn02056_c0,-0.000147954,'ATP:nicotinamide-nucleotide adenylyltransferase'
rxn02155_c0,0.000295908,'L-Histidinol:NAD+ oxidoreductase'
rxn02159_c0,0.003371351,'L-Histidinol-phosphate phosphohydrolase'
rxn02160_c0,0.003371351,'(S)-3-Hydroxybutanoyl-CoA hydro-lyase'
rxn02167_c0,0.006224159,'ATP:pantetheine-4''-phosphate adenylyltransferase'
rxn02175_c0,0.000295908,'2-Acetolactate pyruvate-lyase (carboxylating)'
rxn02185_c0,-0.034507611,"'2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)'"
rxn02186_c0,0.034507611,"'2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase'"
rxn02200_c0,0.000443862,'2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate phosphate-lyase (cyclyzing)'
rxn02212_c0,0.013966724,'3-Dehydroquinate hydro-lyase'
rxn02213_c0,0.013966724,'L-2-Aminoadipate-6-semialdehyde:NADP+ 6-oxidoreductase'
rxn02227_c0,-0.012211781,'2-methyl-branched-chain-acyl-CoA:NAD+ 2-oxidoreductase'
rxn02267_c0,-0.003120358,'UDP-N-acetylmuramate:NADP+ oxidoreductase'
rxn02285_c0,-0.0005173,'UDP-N-acetylmuramate:L-alanine ligase (ADP-forming)'
rxn02286_c0,0.0005173,'Uroporphyrinogen-III carboxy-lyase'
rxn02288_c0,0.000147954,'Coproporphyrinogen:oxygen oxidoreductase(decarboxylating)'
rxn02303_c0,0.000147954,'5-Amino-2-oxopentanoate:2-oxoglutarate aminotransferase'
rxn02320_c0,-0.003371351,"'phosphoenolpyruvate:D-arabinose-5-phosphate C-(1-carboxyvinyl)transferase (phosphate-hydrolysing, 2-carboxy-2-oxoethyl-forming)'"
rxn02331_c0,-0.0015519,'N-[(R)-4''-Phosphopantothenoyl]-L-cysteine carboxy-lyase'
rxn02341_c0,0.000295908,'R03270'
rxn02342_c0,-0.04484642,'L-glutamate-5-semialdehyde:NADP+ 5-oxidoreductase (phosphorylating)'
rxn02373_c0,-0.007866485,'R03314'
rxn02374_c0,0.007866485,'beta-D-Glucose 6-phosphate ketol-isomerase'
rxn02380_c0,-0.002572828,'Nicotinate-nucleotide:pyrophosphate phosphoribosyltransferase (carboxylating)'
rxn02402_c0,-0.000295908,'3-Deoxy-D-manno-octulosonate-8-phosphate 8-phosphohydrolase'
rxn02404_c0,0.0015519,'CTP:3-deoxy-D-manno-octulosonate cytidylyltransferase'
rxn02405_c0,0.0015519,'N-acetyl-L-glutamate-5-semialdehyde:NADP+ 5-oxidoreductase (phosphrylating)'
rxn02465_c0,-0.010548558,"'2-Hydroxybutane-1,2,4-tricarboxylate hydro-lyase'"
rxn02466_c0,0.012211781,'D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate hydro-lyase'
rxn02473_c0,0.003371351,'5-amino-6-(5-phosphoribitylamino)uracil:NADP+ 1''-oxidoreductase'
rxn02474_c0,-0.000295908,"'2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine 2-aminohydrolase'"
rxn02475_c0,0.000295908,'Phosphoenolpyruvate:3-phosphoshikimate 5-O-(1-carboxyvinyl)-transferase'
rxn02476_c0,0.013966724,"'2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase'"
rxn02504_c0,0.000443862,'1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose-5-phosphate carboxy-lyase(cyclizing)'
rxn02507_c0,0.00202281,'N-(5-Phospho-beta-D-ribosyl)anthranilate ketol-isomerase'
rxn02508_c0,0.00202281,'trans-Oct-2-enoyl-CoA reductase'
rxn02678_c0,-0.006224159,'Octanoyl-CoA:acetyl-CoA C-acyltransferase'
rxn02680_c0,0.006224159,'trans-Dodec-2-enoyl-CoA reductase'
rxn02719_c0,-0.006224159,'S-Adenosyl-L-methionine:uroporphyrin-III C-methyltransferase'
rxn02774_c0,0.000147954,'myristoyl-CoA:acetylCoA C-myristoyltransferase'
rxn02804_c0,0.003120358,'Phosphoribosyl-ATP pyrophosphohydrolase'
rxn02834_c0,0.003371351,"'1-(5-phospho-D-ribosyl)-AMP 1,6-hydrolase'"
rxn02835_c0,0.003371351,'5-Phospho-D-ribosylamine:glycine ligase (ADP-forming)'
rxn02895_c0,0.017483689,'Nicotinate-nucleotide:dimethylbenzimidazole phospho-D-ribosyltransferase'
rxn02897_c0,0.000147954,'(S)-3-Hydroxydodecanoyl-CoA hydro-lyase'
rxn02911_c0,0.006224159,"'2,3,4,5-Tetrahydrodipicolinate:NAD+ oxidoreductase'"
rxn02928_c0,-0.0005173,"'(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA:NAD+ oxidoreductase'"
rxn02933_c0,-0.003120358,"'(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA hydro-liase'"
